Amoni,Canxi,Con/Kg,Cường độ sáng,DO,Date,Kali,Magie,Mực nước,Nhiệt độ,Nitrat,Nitrit,Oxy bão hòa,Phosphate (PO43-),Silica,Size Tôm,TDS,Thế oxy hóa khử,Time,Tỷ trọng,Vụ nuôi,age,ao,area,hoachat_aminox_aqua,hoachat_aqua_c,hoachat_biosol,hoachat_chế_phẩm_vi_sinh__em,hoachat_chế_phẩm_vi_sinh_em,hoachat_doromit,hoachat_genplus,hoachat_kali_belarus,hoachat_kali_canada,hoachat_magie_clorua,hoachat_magnesium_chloride,hoachat_mật_rỉ_đường,hoachat_natri_bicarbonate,hoachat_organic,hoachat_sago_hepasol,hoachat_sodium_bicarbonate,hoachat_toppodine,hoachat_toppond,hoachat_vemevit,hoachat_vi_sinh_hiếu_khí,hoachat_vitapro,hoachat_vôi_nóng,loai_ao,module_name,pH,pond_days,sheet,thucan_beo,thucan_lysine,thucan_protein_tho,thucan_xo_tho,Áp suất thành phần Oxy,Điện trở suất,Điện áp ngoài,Độ cứng,Độ dẫn riêng,Độ dẫn thực,Độ kiềm,Độ màu,Độ mặn,Độ trong,Độ đục,Timestamp
2,,,12014,6.084290981,2022-10-27T00:00:00+00:00,,,70,28.83095169,0.1,0.03,89.04076385,2.4,4.3,,22.29964828,67.09185028,14,1.012326002,Vụ 3-2022,39,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.807826996,27, A16D6=N12,0.96,0.288,6.4,0.64,136.1945801,27.16103935,17.19199944,4000,34307.14844,36817.44141,160,260,21.90938568,20.7,44.9,2022-10-27T14:00:00+00:00
2.2,,,9428,5.572715759,2022-10-28T00:00:00+00:00,,,60,28.29830742,0.13,0.04,80.8659668,3.1,4.1,,22.37631226,121.3058472,8,1.012553692,Vụ 3-2022,40,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.782305241,28, A16D6=N12,0.96,0.288,6.4,0.64,123.843895,27.3270359,17.18300056,4000,34425.09375,36593.79688,162,255,21.98919296,32,55.3,2022-10-28T08:00:00+00:00
2.4,,,13288,5.835354805,2022-10-28T00:00:00+00:00,,,60,29.58275604,0.22,0.05,86.71871948,2.8,3.8,,22.77207947,110.9298706,14,1.012471795,Vụ 3-2022,40,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.859416008,28, A16D6=N12,0.96,0.288,6.4,0.64,132.4031982,26.2463665,17.20100021,4000,35033.96875,38100.51172,160,269,22.42825699,30,62,2022-10-28T14:00:00+00:00
2.6,,,,,2022-10-29T00:00:00+00:00,,,,,0.11,0.04,,2.77,4.2,,,,8,,Vụ 3-2022,41,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.6,29, A16D6=N12,1.02,0.306,6.8,0.68,,,,4000,,,160,,,,,2022-10-29T08:00:00+00:00
2.8,,,12554,5.873931885,2022-10-29T00:00:00+00:00,,,80,29.0724678,0.21,0.07,86.60741425,3.1,4.4,,22.87116051,115.6982422,14,1.012714505,Vụ 3-2022,41,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.800798416,29, A16D6=N12,1.02,0.306,6.8,0.68,132.396698,26.36898041,17.20100021,4000,35186.40234,37923.34766,160,270,22.53340721,22.6,59.6,2022-10-29T14:00:00+00:00
2.4,,,8563,5.38244772,2022-10-30T00:00:00+00:00,,,60,28.1393795,0.12,0.03,78.15396118,3,4.8,,22.92134666,120.8385468,8,1.013045907,Vụ 3-2022,42,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.73196888,30, A16D6=N12,1.02,0.306,6.8,0.68,119.7339783,26.75364113,17.18300056,4000,35263.60938,37378.08984,162,267,22.58162117,28,50.3,2022-10-30T08:00:00+00:00
2.1,,,13628,5.486039639,2022-10-30T00:00:00+00:00,,,70,29.48282433,0.2,0.04,81.50881195,2.9,5.1,,23.0085125,122.0068054,14,1.012696147,Vụ 3-2022,42,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.748439312,30, A16D6=N12,1.02,0.306,6.8,0.68,124.4790955,26.02233124,17.19199944,4500,35397.71094,38428.53125,163,290,22.68582344,29,55.4,2022-10-30T14:00:00+00:00
3.4,,,12877,5.891633034,2022-10-31T00:00:00+00:00,,,90,28.18201256,0.6,0.08,85.68175507,2.8,5.6,,23.0614357,124.729538,8,1.013146996,Vụ 3-2022,43,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.741697311,31, A16D6=N12,0.96,0.288,6.4,0.64,131.2540283,26.57070732,17.20100021,4500,35479.13281,37635.42969,165,215,22.73485565,20.4,62.4,2022-10-31T08:00:00+00:00
3.8,,,20511,5.756223202,2022-10-31T00:00:00+00:00,,,70,29.91580391,0.75,0.06,86.07115936,3.1,6.2,,22.88152885,115.7649994,14,1.012453675,Vụ 3-2022,43,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.741433144,31, A16D6=N12,0,0,0,0,131.3062439,25.96892166,17.19199944,4500,35202.35156,38507.56641,168,255,22.54943275,19.8,55.9,2022-10-31T14:00:00+00:00
4.2,,,9365,5.964237213,2022-11-01T00:00:00+00:00,,,80,28.27908897,0.86,0.12,84.12504578,3.4,4.7,,23.36303329,123.6733475,8,1.01396215,Vụ 3-2022,44,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.847598076,32, A16D6=N12,1.08,0.324,7.2,0.72,129.4019165,27.15823936,17.21899986,4500,35943.125,,170,235,23.04571533,21,66.4,2022-11-01T08:00:00+00:00
3.85,,,20312.48677,6.214961385,2022-11-01T00:00:00+00:00,,,80,29.78164664,0.75,0.085,75.12599795,2.9,5.1,,32.40464994,36.21165313,14,1.023199764,Vụ 3-2022,44,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.594914796,32, A16D6=N12,1.08,0.324,7.2,0.72,102.4899744,36.55166791,17.21669213,4500,40211.36521,,172,285,23.1194613,22.1,70.4,2022-11-01T14:00:00+00:00
6.1,,,11534,6.022355556,2022-11-02T00:00:00+00:00,,,80,29.25819016,0.84,0.15,84.92403412,4.2,6.7,,23.3817234,123.3276367,8,1.013983488,Vụ 3-2022,45,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.850351334,33, A16D6=N12,1.14,0.342,7.6,0.76,130.6365356,27.14710808,17.19199944,4500,35971.88281,,174,211,23.06588745,21,55.4,2022-11-02T08:00:00+00:00
5.8,,,20533,6.026164941,2022-11-02T00:00:00+00:00,,,80,29.32219426,0.77,0.17,81.32958842,5.8,7.4,,32.19649494,55.631148,14,1.023197994,Vụ 3-2022,45,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.521977423,33, A16D6=N12,1.14,0.342,7.6,0.76,89.46163824,35.16499895,17.21497663,5000,38963.169,,172,274,23.15632972,22.7,62.5,2022-11-02T14:00:00+00:00
7.1,503,,6286,6.045657635,2022-11-03T00:00:00+00:00,411,,80,26.25978279,0.74,0.11,85.24901581,4.4,6,,23.37025642,122.7387466,8,1.013973594,Vụ 3-2022,46,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.854903698,34, A16D6=N12,1.32,0.396,8.8,0.88,131.1360016,27.15962029,17.21899986,5000,35954.24219,36819.36719,175,247,23.05338287,20,71.2,2022-11-03T08:00:00+00:00
6.85,,,7856,6.132679462,2022-11-03T00:00:00+00:00,,,80,26.86279488,0.65,0.16,87.6157074,5.4,6.8,,23.81378365,118.3470764,14,1.014160752,Vụ 3-2022,46,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.877552986,34, A16D6=N12,1.32,0.396,8.8,0.88,134.6068268,26.35734177,17.20100021,5000,36636.58984,37940.09375,177,281,23.54547119,18,66.5,2022-11-03T14:00:00+00:00
6.6,532,471.8462364,10244,6.181614399,2022-11-04T00:00:00+00:00,398,1269,100,26.25318146,0.9,0.13,87.33216858,4.2,6.2,,23.69753456,126.6249695,8,1.014243722,Vụ 3-2022,47,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.75015831,35, A16D6=N12,1.44,0.432,9.6,0.96,134.3423004,26.78782654,17.19199944,5000,36457.74609,37330.39063,176,255,23.41113663,20.5,60.2,2022-11-04T08:00:00+00:00
6.4,,471.8462364,25433,5.829984188,2022-11-04T00:00:00+00:00,,,90,28.13610649,1.2,0.084,85.20970917,5.4,5.4,,24.00689697,115.4312134,14,1.01393497,Vụ 3-2022,47,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.773810863,35, A16D6=N12,1.44,0.432,9.6,0.96,130.5445404,25.54539108,17.20100021,5000,36933.6875,39146.00391,174,301,23.76981544,26.3,70.1,2022-11-04T14:00:00+00:00
7.2,601,,10599,5.88929081,2022-11-05T00:00:00+00:00,446,1236,90,26.7615509,1.1,0.11,83.86659241,6.4,6.4,,23.56933212,108.7984161,8,1.013990164,Vụ 3-2022,48,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.722142696,36, A16D6=N12,1.32,0.396,8.8,0.88,128.8745728,26.68052864,17.20100021,5000,36260.50781,37480.51563,175,247,23.2767067,32.5,65.1,2022-11-05T08:00:00+00:00
6.4,,,25961,6.22481966,2022-11-05T00:00:00+00:00,,,80,28.11310959,0.85,0.16,93.54267883,6.2,5.8,,28.54584885,138.7151794,14,1.017723322,Vụ 3-2022,48,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.300609589,36, A16D6=N12,0,0,0,0,143.3184509,21.49243736,17.20100021,5000,43916.69141,46527.99609,175,289,23.82180977,32.1,66.9,2022-11-05T14:00:00+00:00
6.8,511,,10855,4.964367867,2022-11-06T00:00:00+00:00,353,1231,80,27.25584412,1.4,0.15,70.90723419,6.7,5.4,,22.67895508,108.5933685,8,1.013116121,Vụ 3-2022,49,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.652452469,37, A16D6=N12,1.32,0.396,8.8,0.88,108.8451843,27.47703934,17.19199944,5000,34890.69922,36394.02344,178,255,20.30997086,32.7,60.4,2022-11-06T08:00:00+00:00
6.5,,,25131,4.929572582,2022-11-06T00:00:00+00:00,,,80,29.30737114,1.2,0.12,72.51222992,5.5,6.5,,21.82907486,115.4550629,14,1.011795044,Vụ 3-2022,49,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.69025135,37, A16D6=N12,1.32,0.396,8.8,0.88,110.78685,27.5132637,17.20999908,5000,33583.19141,36346.10547,175,291,20.40117264,35.1,70.1,2022-11-06T14:00:00+00:00
6.4,523,,9845,5.403570175,2022-11-07T00:00:00+00:00,336,1168,90,27.35915565,1.1,0.14,78.14176178,6.5,5.6,,24.41159821,105.1100769,8,1.014504194,Vụ 3-2022,50,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.689910889,38, A16D6=N12,0,0,0,0,119.9234848,25.47862244,17.19199944,5000,37556.30469,39248.58984,175,262,24.2072258,30.1,62,2022-11-07T08:00:00+00:00
5.9,,,22136,5.913265991,2022-11-07T00:00:00+00:00,,,90,29.15231697,1.4,0.11,80.12329195,5.8,4.9,,22.19464619,23.13494231,14,1.023197691,Vụ 3-2022,50,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.512163591,38, A16D6=N12,0,0,0,0,110.4366561,25.63194646,17.23191647,4500,38291.13795,,177,306,21.23291961,32.1,68.2,2022-11-07T14:00:00+00:00
5.7,556,,8296,5.563333511,2022-11-08T00:00:00+00:00,345,1162,80,27.80565262,1.5,0.11,80.97424316,6.2,5.7,,24.23508644,115.7697754,8,1.014223695,Vụ 3-2022,51,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.783284187,39, A16D6=N12,0.9,0.27,6,0.6,124.1480408,25.45645905,17.19199944,5000,37284.75,,174,272,24.01755142,21.2,64.2,2022-11-08T08:00:00+00:00
6.1,,,13525,5.190411091,2022-11-08T00:00:00+00:00,,,80,29.58239746,1.2,0.09,77.91243744,5.4,5.4,,24.4327507,114.2081299,14,1.013829827,Vụ 3-2022,51,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.76358366,39, A16D6=N12,0.9,0.27,6,0.6,118.957756,24.46257782,17.19199944,5000,37588.84766,,170,311,24.24927902,22.1,66.9,2022-11-08T14:00:00+00:00
7.5,600,,10211,5.773688316,2022-11-09T00:00:00+00:00,431,1151,90,27.70238876,0.88,0.15,83.59039307,6.1,5.8,,23.65221596,107.4298859,8,1.01377666,Vụ 3-2022,52,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.725327015,40, A16D6=N12,0,0,0,0,128.1885681,26.13271523,17.20100021,5000,36388.02344,38266.21094,172,288,23.37690544,23.1,59.8,2022-11-09T08:00:00+00:00
6.9,,,25121,6.429638386,2022-11-09T00:00:00+00:00,,,80,29.9710331,1.1,0.12,99.32331848,6.5,6.4,,28.06759071,137.8020325,14,1.016727328,Vụ 3-2022,52,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.591718674,40, A16D6=N12,1.2,0.36,8,0.8,151.5022125,21.15023613,17.21899986,5000,43180.91016,47280.79688,170,304,25.30243874,20.1,63.5,2022-11-09T14:00:00+00:00
7.4,584,,10548,6.239472389,2022-11-10T00:00:00+00:00,369,1172,100,28.81093407,0.84,0.09,91.99375916,6.7,6.4,,23.58477211,117.2408142,8,1.013379216,Vụ 3-2022,53,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.857011795,41, A16D6=N12,1.32,0.385,8.69,0.88,140.7180481,25.69019508,17.20100021,5000,36284.26563,38925.35547,172,291,23.3120575,25.7,55.8,2022-11-10T08:00:00+00:00
7.2,,,26993,5.836940289,2022-11-10T00:00:00+00:00,,,100,30.51483345,1,0.11,89.27905273,6.2,5.8,,25.01042747,107.8709641,14,1.014001846,Vụ 3-2022,53,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.887095451,41, A16D6=N12,1.32,0.385,8.69,0.88,135.9933319,23.5125103,17.21899986,4500,38477.57813,42530.55078,174,307,24.89278793,22.9,63.5,2022-11-10T14:00:00+00:00
7.8,574,,10231,6.043691635,2022-11-11T00:00:00+00:00,310,1298,80,28.70550346,0.87,0.12,90.69567871,6.8,6.2,,26.74919891,148.1160126,8,1.016028523,Vụ 3-2022,54,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.445781708,42, A16D6=N12,1.8,0.525,11.85,1.2,138.7668152,22.69364738,17.20100021,5000,41152.61328,44065.19531,175,280,23.81220245,32.1,57.3,2022-11-11T08:00:00+00:00
6.8,,,20411,6.057230949,2022-11-11T00:00:00+00:00,,,80,28.68464279,0.9,0.14,90.86691284,5.9,6.7,,26.74828148,148.8455811,14,1.016034245,Vụ 3-2022,54,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.444913864,42, A16D6=N12,0,0,0,0,139.035614,22.70287704,17.18300056,5000,41151.19922,44047.28125,175,304,23.81096458,28.5,62.3,2022-11-11T14:00:00+00:00
7.2,523,,10229,6.136305332,2022-11-12T00:00:00+00:00,335,1160,100,27.87864876,1.1,0.09,89.88994598,5.4,5.8,,25.08009911,8.841423035,8,1.014898181,Vụ 3-2022,55,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.890245438,43, A16D6=N12,1.92,0.56,12.64,1.28,137.7948914,24.56625748,17.19199944,5000,38584.76563,40706.24219,177,267,24.94970512,21,55.4,2022-11-12T08:00:00+00:00
7.4,,,13952,5.899937153,2022-11-12T00:00:00+00:00,,,90,29.68365479,0.88,0.085,89.14576721,6.1,6.5,,25.23549461,103.5985031,14,1.014458895,Vụ 3-2022,55,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.868854523,43, A16D6=N12,1.92,0.56,12.64,1.28,136.0750732,23.64237595,17.19199944,5000,38823.83984,42296.93359,179,307,25.13687515,20,66.5,2022-11-12T14:00:00+00:00
6.6,568,,7856,6.172547817,2022-11-13T00:00:00+00:00,320,1230,90,28.12788773,1,0.12,90.89580536,5.2,6.2,,25.25092888,102.3921051,8,1.014962792,Vụ 3-2022,56,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.905990601,44, A16D6=N12,2.04,0.595,13.43,1.36,139.2584534,24.29045105,17.18300056,5000,38847.58203,41168.44141,178,256,25.14107323,21,57.2,2022-11-13T08:00:00+00:00
6.8,,,9363,6.085117817,2022-11-13T00:00:00+00:00,,,90,28.93657684,1.2,0.1,90.88034058,5.6,6.5,,25.35024071,100.8304596,14,1.014792442,Vụ 3-2022,56,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.945905685,44, A16D6=N12,2.04,0.595,13.43,1.36,138.9736481,23.84770584,17.20100021,5000,39000.37109,41932.75391,180,296,25.25831223,20,69.1,2022-11-13T14:00:00+00:00
6.2,572,,9365,5.919099808,2022-11-14T00:00:00+00:00,317,1178,90,28.04389763,0.85,0.12,87.11251831,6.3,5.4,,25.38415146,78.97940063,8,1.015099049,Vụ 3-2022,57,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.845203876,45, A16D6=N12,2.16,0.63,14.22,1.44,133.4876251,24.19960022,17.19199944,5000,39052.53906,41322.99609,178,249,25.28770256,21,55.9,2022-11-14T08:00:00+00:00
7.4,,,26993,5.779835224,2022-11-14T00:00:00+00:00,,,90,29.82384491,1.12,0.16,87.67818451,5.9,6.7,,25.50806236,12.62035751,14,1.01463902,Vụ 3-2022,57,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.924411774,45, A16D6=N12,2.16,0.63,14.22,1.44,133.7884979,23.33239937,17.19199944,5000,39243.17188,42858.85938,182,286,25.43997955,19,60.7,2022-11-14T14:00:00+00:00
7.6,562,,10263,5.981415749,2022-11-15T00:00:00+00:00,363,1258,100,28.29944992,1.2,0.15,88.7355423,6.4,5.8,,25.98469353,89.14318848,8,1.015518427,Vụ 3-2022,58,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.812981129,46, A16D6=N12,2.4,0.7,15.8,1.6,135.8955688,23.53176689,17.20100021,5000,39976.44922,42495.74609,177,302,25.95645332,20,55.8,2022-11-15T08:00:00+00:00
6.9,,,10366,5.778315544,2022-11-15T00:00:00+00:00,,,100,29.70606232,1.6,0.18,87.73254395,6.1,6.2,,25.96797752,97.93606567,14,1.015058517,Vụ 3-2022,58,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.830448627,46, A16D6=N12,2.4,0.7,15.8,1.6,133.9104919,22.96646881,17.19199944,5000,39950.73438,43541.73828,175,311,25.95007896,20,66.8,2022-11-15T14:00:00+00:00
7.6,569,,8619,,2022-11-16T00:00:00+00:00,329,1266,,,1.1,0.13,,6.8,5.4,,,,,,,59,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,,47, A16D6=N12,2.64,0.77,17.38,1.76,,,,5000,,,173,288,,18.8,,2022-11-16T00:00:00+00:00
7.1,,,26993,5.755515319,2022-11-16T00:00:00+00:00,,,100,29.75013792,1.7,0.17,87.72295649,7.1,5.9,,26.14329542,97.86194322,14,1.016513449,Vụ 3-2022,59,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.840137918,47, A16D6=N12,2.64,0.77,17.38,1.76,134.8234959,23.4143893,17.20013464,5000,39996.0465,,178,321,25.71431982,19.1,70.1,2022-11-16T14:00:00+00:00
7,555,,10013,5.621609688,2022-11-17T00:00:00+00:00,338,1264,100,28.63686371,1.8,0.2,84.20747375,7.8,6.2,,26.63773346,109.9094391,8,1.015957117,Vụ 3-2022,60,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.687898636,48, A16D6=N12,1.38,0.391,8.97,0.92,128.8603821,22.81654358,17.18300056,5000,40981.12891,43827.84766,180,228,26.68709183,20.3,62.3,2022-11-17T08:00:00+00:00
6.8,,,18322,5.377878952,2022-11-17T00:00:00+00:00,,,100,29.48296547,1.75,0.18,82.3707962,6.5,5.66,,26.69925117,111.7762604,14,1.016056657,Vụ 3-2022,60,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.779667473,48, A16D6=N12,2.76,0.782,17.94,1.84,127.6256638,22.82671356,17.19199944,5000,41075.76953,43808.32031,182,297,26.75418854,22.1,72.1,2022-11-17T14:00:00+00:00
7.6,603,,9031,5.554341316,2022-11-18T00:00:00+00:00,344,1272,100,28.53231049,1.88,0.11,83.08634186,6.6,6.3,,26.69756317,114.0674591,8,1.016039848,Vụ 3-2022,61,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.681575298,49, A16D6=N12,2.88,0.816,18.72,1.92,127.1756668,22.80800247,17.19199944,5000,41073.17578,43844.26172,180,288,26.75281334,18.5,57.8,2022-11-18T08:00:00+00:00
7.2,,,25144,6.272266865,2022-11-18T00:00:00+00:00,,,80,29.30127144,1.2,0.18,95.45584106,5.1,7.2,,27.42580414,111.0729218,14,1.016405225,Vụ 3-2022,61,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.567175865,49, A16D6=N12,2.88,0.816,18.72,1.92,145.8430939,21.90104485,17.21899986,5000,42193.54297,45659.92188,179,301,26.57514381,20.1,62.3,2022-11-18T14:00:00+00:00
7.3,606,,10112,5.761631489,2022-11-19T00:00:00+00:00,432,1276,90,27.40639496,1.3,0.13,84.51125336,5.6,6.7,,26.57196045,98.37475586,8,1.016281724,Vụ 3-2022,62,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.716532707,50, A16D6=N12,1.5,0.425,9.75,1,129.6853027,23.3869648,17.18300056,5000,40879.9375,42758.86328,170,286,26.59998322,20.6,55.6,2022-11-19T08:00:00+00:00
6.9,,,20110,5.694204807,2022-11-19T00:00:00+00:00,,,90,28.08415604,1.5,0.16,83.58375549,5.8,7.1,,24.84988403,103.7344055,14,1.01464498,Vụ 3-2022,62,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.718375683,50, A16D6=N12,3,0.85,19.5,2,128.0686188,24.70193863,17.20100021,5000,38230.58984,40482.65234,168,296,24.69746208,20.3,68.3,2022-11-19T14:00:00+00:00
8.6,589,,10211,5.986169491,2022-11-20T00:00:00+00:00,449,1236,90,26.1319492,1.63,0.13,68.56198642,6.3,6.8,,36.26491997,32.13797647,8,1.023197648,Vụ 3-2022,63,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.859164632,51, A16D6=N12,3.12,0.884,20.28,2.08,80.26197962,30.26499461,17.21943185,5000,38651.04395,,163,278,22.19737319,22.3,55.6,2022-11-20T08:00:00+00:00
8.4,,,12011,6.231976484,2022-11-20T00:00:00+00:00,,,90,26.11793732,1.55,0.14,77.49161949,6.4,6.2,,36.16797001,34.23191994,14,1.02329462,Vụ 3-2022,63,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.021637949,51, A16D6=N12,3.12,0.884,20.28,2.08,65.16497592,29.83167997,17.2319799,5000,40213.01946,,165,301,22.01349499,20.9,59.8,2022-11-20T14:00:00+00:00
8.7,590,,10211,5.581571102,2022-11-21T00:00:00+00:00,442,1273,100,26.86797333,1.68,0.16,81.10476685,6.5,6.3,,26.528265,114.351181,8,1.016406775,Vụ 3-2022,64,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.692871571,52, A16D6=N12,3.24,0.918,21.06,2.16,124.6024704,23.65808868,17.19199944,5500,40812.71484,42268.83984,167,310,26.5442791,20.3,61.3,2022-11-21T08:00:00+00:00
8.74,,,18211,5.552498341,2022-11-21T00:00:00+00:00,,,100,26.87583351,1.61,0.15,80.71258545,6.3,6.6,,26.56700325,116.4564209,14,1.016436934,Vụ 3-2022,64,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.691568375,52, A16D6=N12,3.24,0.918,21.06,2.16,123.9979095,23.62016678,17.20100021,5500,40872.3125,42336.70313,166,311,26.38753014,32.1,58.2,2022-11-21T14:00:00+00:00
8.76,583,,10118,5.947422504,2022-11-22T00:00:00+00:00,335,1232,100,25.76346397,1.61,0.16,86.02980042,6.3,6.7,,26.52431107,103.3648529,8,1.016436934,Vụ 3-2022,65,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.622101212,53, A16D6=N12,3.36,0.952,21.84,2.24,132.1989899,23.70535278,17.19199944,5000,40812.64453,42184.56641,167,311,26.54274368,23.1,53.6,2022-11-22T08:00:00+00:00
8.72,,,10423,6.288493013,2022-11-22T00:00:00+00:00,,,100,26.76477242,1.64,0.15,85.34513855,6.35,6.7,,26.49687195,110.2360764,14,1.016410708,Vụ 3-2022,65,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.713562012,53, A16D6=N12,0.84,0.238,5.46,0.56,131.1451416,23.73047829,17.18300056,5000,40767.64453,42144.44141,166,300,26.50879478,23.4,57.83,2022-11-22T14:00:00+00:00
8.8,562,,9531,5.933786869,2022-11-23T00:00:00+00:00,448,1217,100,26.39459038,1.65,0.2,85.26074219,6.42,6.3,,25.79104805,114.3774109,8,1.015932083,Vụ 3-2022,66,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.795481682,54, A16D6=N12,3.36,0.952,21.84,2.24,130.9247437,24.54864693,17.20100021,5500,39678.53516,40735.44141,170,290,25.71875572,20,57.72,2022-11-23T08:00:00+00:00
