farm,Độ mặn,Nhiệt độ,saturated_oxygen,oxygen_component_pressure,redox,external_voltage,module,module_name,Tuổi tôm,Date,pH,Độ kiềm,nitrit_kit,tan,type3,Season,Loại ao,Giống tôm,Công nghệ nuôi,Mực nước,Vụ nuôi,Time,ao,Độ cứng,Độ màu,area,Ngày thả,Tuổi tôm.1,Độ trong,TDS
Farm_Mien_Nam,34.4486351,34.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,15.0,2024-05-03,7.9,119.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,38,52,22.5,0
Farm_Mien_Nam,34.4486351,34.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,15.0,2024-05-03,7.9,119.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,38,52,22.5,0
Farm_Mien_Nam,34.4486351,34.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,15.0,2024-05-03,7.9,120.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,38,52,22.5,0
Farm_Mien_Nam,34.4486351,34.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,15.0,2024-05-03,7.9,120.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,38,52,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,-6.0,2024-04-12,7.9,116.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,17,31,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,-5.0,2024-04-13,8.1,126.0,0.01,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,18,32,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,-5.0,2024-04-13,8.1,111.0,0.01,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,18,32,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,-5.0,2024-04-13,8.0,116.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,18,32,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,-3.0,2024-04-15,8.1,133.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,20,34,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,-4.0,2024-04-14,8.0,120.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,19,33,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,-1.0,2024-04-17,8.3,120.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,22,36,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,-1.0,2024-04-17,7.8,120.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,22,36,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,-1.0,2024-04-17,7.9,120.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,22,36,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,0.0,2024-04-18,8.2,127.0,0.04,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,23,37,22.5,0
Farm_Mien_Nam,34.4486351,30.42363739,96.91085052,147.6453705,202.8321838,17.25499916,Khu_2,2A5,1.0,2024-04-19,8.2,137.0,0.04,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,24,38,22.5,0
Farm_Mien_Nam,34.4486351,29.43657684,98.10900879,149.8475494,189.1469574,17.26399994,Khu_2,2A1,1.0,2024-04-19,8.2,121.0,0.06,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,24,38,22.5,0
Farm_Mien_Nam,34.4486351,30.10133362,96.89781952,147.7541046,187.9429474,17.25499916,Khu_2,2A1,1.0,2024-04-19,8.2,121.0,0.06,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,24,38,22.5,0
Farm_Mien_Nam,34.4486351,30.42363739,96.91085052,147.6453705,202.8321838,17.25499916,Khu_2,2A5,1.0,2024-04-19,8.2,126.0,0.01,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,24,38,22.5,0
Farm_Mien_Nam,34.4486351,30.42363739,96.91085052,147.6453705,202.8321838,17.25499916,Khu_2,2A5,1.0,2024-04-19,8.2,126.0,0.04,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,24,38,22.5,0
Farm_Mien_Nam,34.4486351,30.42363739,96.91085052,147.6453705,202.8321838,17.25499916,Khu_2,2A5,1.0,2024-04-19,8.2,126.0,0.01,1.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,24,38,22.5,0
Farm_Mien_Nam,34.4486351,30.42363739,96.91085052,147.6453705,202.8321838,17.25499916,Khu_2,2A5,1.0,2024-04-19,8.2,126.0,0.04,1.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,24,38,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,-1.0,2024-04-17,8.2,121.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,22,36,22.5,0
Farm_Mien_Nam,34.4486351,30.42363739,96.91085052,147.6453705,202.8321838,17.25499916,Khu_2,2A5,1.0,2024-04-19,8.2,197.0,0.01,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,24,38,22.5,0
Farm_Mien_Nam,34.4486351,30.02075195,95.05600739,144.978714,130.5770569,17.26399994,Khu_2,2A5,6.0,2024-04-24,7.9,126.0,0.03,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,29,43,22.5,0
Farm_Mien_Nam,34.4486351,30.02075195,95.05600739,144.978714,130.5770569,17.26399994,Khu_2,2A5,6.0,2024-04-24,7.9,126.0,0.03,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A5,4605,275,834,29,43,22.5,0
Farm_Mien_Nam,34.4486351,34.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,16.0,2024-05-04,8.1,121.0,0.05,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,39,53,22.5,0
Farm_Mien_Nam,34.4486351,35.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,17.0,2024-05-05,8.2,121.0,0.04,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,40,54,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,20.0,2024-05-08,8.0,118.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,43,57,22.5,0
Farm_Mien_Nam,34.4486351,31.3,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,21.0,2024-05-09,8.0,120.0,0.04,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,44,58,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,22.0,2024-05-10,8.0,130.0,0.1,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,45,59,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,22.0,2024-05-10,8.0,122.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,45,59,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,23.0,2024-05-11,8.0,116.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,46,60,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,23.0,2024-05-11,8.2,119.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,46,60,22.5,0
Farm_Mien_Nam,34.4486351,31.7,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,24.0,2024-05-12,8.1,120.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,24.0,2024-05-12,8.1,120.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,39.3531189,32.31376266,116.2911224,176.2807922,-28.73111343,17.19199944,Khu_2,2A5,31.0,2024-05-19,7.7,114.0,0.13,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,54,68,22.5,0
Farm_Mien_Nam,39.26037979,31.40351868,89.5898056,136.1473083,-22.90654755,17.19199944,Khu_2,2B7,31.0,2024-05-19,8.1,128.0,0.07,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B7,4605,275,834,17,31,22.5,0
Farm_Mien_Nam,35.94530487,31.15885544,94.05277252,143.0233612,-32.29070282,17.17399979,Khu_2,2B8,33.0,2024-05-21,8.0,109.0,0.04,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B8,4605,275,834,17,31,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,36.0,2024-05-24,8.0,111.0,0.03,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,35.28553772,33.11940002,112.159584,169.622818,-19.27066422,17.20100021,Khu_2,2A4,37.0,2024-05-25,8.1,124.0,0.02,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A4,4605,275,834,26,40,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,37.0,2024-05-25,7.8,115.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,60,74,22.5,0
Farm_Mien_Nam,35.28553772,33.11940002,112.159584,169.622818,-19.27066422,17.20100021,Khu_2,2A4,37.0,2024-05-25,8.1,124.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A4,4605,275,834,26,40,22.5,0
Farm_Mien_Nam,34.56929779,33.26453781,118.1567917,178.6158752,-11.05237579,17.12000084,Khu_2,2A4,38.0,2024-05-26,7.6,102.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A4,4605,275,834,27,41,22.5,0
Farm_Mien_Nam,33.36562729,32.42502975,111.2335052,168.5609436,9.005779266,17.11100006,Khu_2,2B7,39.0,2024-05-27,7.9,104.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B7,4605,275,834,25,39,22.5,0
Farm_Mien_Nam,29.94182396,30.9573555,92.97919464,141.4662933,-17.50636673,17.16500092,Khu_2,2A3,40.0,2024-05-28,7.8,93.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,63,77,22.5,0
Farm_Mien_Nam,34.4486351,33.3,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,17.0,2024-05-05,8.4,122.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,40,54,22.5,0
Farm_Mien_Nam,34.4486351,33.3,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,17.0,2024-05-05,8.3,116.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,40,54,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,18.0,2024-05-06,7.9,164.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,41,55,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,22.0,2024-05-10,8.0,120.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,45,59,22.5,0
Farm_Mien_Nam,40.0,32.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,27.0,2024-05-15,7.8,120.0,0.03,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,50,64,22.5,0
Farm_Mien_Nam,39.49187088,32.08205032,101.6791916,154.2319336,66.20001221,17.15600014,Khu_2,2A5,27.0,2024-05-15,7.8,120.0,0.03,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,50,64,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,28.0,2024-05-16,7.9,116.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,51,65,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,28.0,2024-05-16,8.2,120.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,51,65,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,30.0,2024-05-18,8.1,127.0,0.05,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,53,67,22.5,0
Farm_Mien_Nam,38.21407318,31.37589645,91.51007843,139.0758514,-21.40927887,17.14699936,Khu_2,2B7,32.0,2024-05-20,8.1,123.0,0.07,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B7,4605,275,834,18,32,22.5,0
Farm_Mien_Nam,35.89271164,32.13128281,107.097168,162.4274597,-26.03698349,17.20999908,Khu_2,2A5,33.0,2024-05-21,7.9,105.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,56,70,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,33.0,2024-05-21,8.2,106.0,0.03,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,35.89271164,32.13128281,107.097168,162.4274597,-26.03698349,17.20999908,Khu_2,2A5,33.0,2024-05-21,8.2,93.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A5,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,34.94079971,33.0519104,104.61129,158.2387085,-20.33401108,17.12899971,Khu_2,2A2,38.0,2024-05-26,8.0,113.0,0.1,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,58,72,22.5,0
Farm_Mien_Nam,34.73880386,33.02161789,98.58891296,149.1423035,-24.79482269,17.18300056,Khu_2,2B8,38.0,2024-05-26,7.8,110.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B8,4605,275,834,22,36,22.5,0
Farm_Mien_Nam,34.73880386,33.02161789,98.58891296,149.1423035,-24.79482269,17.18300056,Khu_2,2B8,38.0,2024-05-26,8.0,123.0,0.01,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B8,4605,275,834,22,36,22.5,0
Farm_Mien_Nam,29.8268013,31.03041267,104.2406235,158.5697937,-22.01724625,17.16500092,Khu_2,2A2,40.0,2024-05-28,8.0,99.0,0.02,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,60,74,22.5,0
Farm_Mien_Nam,29.44798279,31.25444794,109.624054,166.6596069,-23.91505814,17.18300056,Khu_2,2B7,40.0,2024-05-28,7.9,88.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B7,4605,275,834,26,40,22.5,0
Farm_Mien_Nam,29.8268013,31.03041267,104.2406235,158.5697937,-22.01724625,17.16500092,Khu_2,2A2,40.0,2024-05-28,8.0,85.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,60,74,22.5,0
Farm_Mien_Nam,29.81110382,31.31761551,101.4814911,154.2544708,-26.98112106,17.17399979,Khu_2,2B8,40.0,2024-05-28,8.1,93.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B8,4605,275,834,24,38,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,-4.0,2024-04-14,8.1,124.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,16,30,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,-3.0,2024-04-15,8.0,123.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,20,34,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,-3.0,2024-04-15,7.9,140.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,20,34,22.5,0
Farm_Mien_Nam,34.4486351,33.2135849,94.98466492,143.6043243,125.1554108,17.28199959,Khu_2,2A1,-2.0,2024-04-16,8.2,128.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,21,35,22.5,0
Farm_Mien_Nam,30.05598259,31.49552917,103.0144577,156.5094604,-21.31867981,17.14699936,Khu_2,2B8,41.0,2024-05-29,7.9,97.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B8,4605,275,834,25,39,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,-2.0,2024-04-16,8.2,131.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,18,32,22.5,0
Farm_Mien_Nam,34.4486351,32.58911896,95.43577576,144.5452423,140.349823,17.26399994,Khu_2,2A3,-2.0,2024-04-16,8.2,123.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,21,35,22.5,0
Farm_Mien_Nam,33.0,29.92003632,99.61035156,151.9517517,167.6511383,17.25499916,Khu_2,2A3,-2.0,2024-04-16,8.2,123.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,21,35,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,0.0,2024-04-18,8.1,126.0,0.03,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A5,4605,275,834,23,37,22.5,0
Farm_Mien_Nam,34.4486351,29.55744171,95.54013824,145.8809204,127.5658264,17.28199959,Khu_2,2A1,3.0,2024-04-21,8.3,124.0,0.02,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,26,40,22.5,0
Farm_Mien_Nam,34.4486351,34.73446655,92.50953674,139.2078552,106.8377075,17.24600029,Khu_2,2A1,3.0,2024-04-21,8.3,124.0,0.02,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,26,40,22.5,0
Farm_Mien_Nam,34.4486351,33.46538544,96.02155304,145.0673218,131.0681915,17.25499916,Khu_2,2A5,4.0,2024-04-22,8.2,120.0,0.04,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,27,41,22.5,0
Farm_Mien_Nam,34.4486351,30.38334656,94.80900574,144.4655304,53.71567154,17.25499916,Khu_2,2A5,4.0,2024-04-22,8.2,120.0,0.04,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,27,41,22.5,0
Farm_Mien_Nam,33.0,29.92003632,100.1347809,152.7594604,176.5298462,17.28199959,Khu_2,2A1,-2.0,2024-04-16,8.2,128.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,21,35,22.5,0
Farm_Mien_Nam,30.14163208,31.12039948,97.71190643,148.6029053,-13.1647644,17.16500092,Khu_2,2A3,41.0,2024-05-29,7.9,95.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,64,78,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,6.0,2024-04-24,8.1,116.0,0.04,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,29,43,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,6.0,2024-04-24,8.0,114.0,0.04,0.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,29,43,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,6.0,2024-04-24,8.0,114.0,0.04,0.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,29,43,22.5,0
Farm_Mien_Nam,34.4486351,33.8,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,17.0,2024-05-05,8.2,111.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,40,54,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,19.0,2024-05-07,8.2,122.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A5,4605,275,834,42,56,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,19.0,2024-05-07,8.3,119.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,42,56,22.5,0
Farm_Mien_Nam,34.4486351,31.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,21.0,2024-05-09,8.1,120.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,44,58,22.5,0
Farm_Mien_Nam,34.4486351,31.4,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,24.0,2024-05-12,7.8,146.0,0.06,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,24.0,2024-05-12,7.8,146.0,0.06,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,47,61,22.5,0
