farm,salinity_percentage,temperature_Iots,saturated_oxygen,oxygen_component_pressure,redox,external_voltage,module,pond,Tu?i tôm,Date,pH,?? ki?m,nitrit_kit,tan,type3
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,78,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,65,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.6,88,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,78,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,65,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.8,88,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,8,97,0.03,0.3,Culture Pond
,,,,,,,Khu_2,2A4,45,2024-06-02,7.9,98,0.04,0.3,Culture Pond
Farm_Mien_Nam,32.53762054,32.45872498,109.617981,166.0968933,-24.39666367,17.16500092,Khu_2,2A3,48,2024-06-05,7.9,116,,0.2,Culture Pond
,,,,,,,Khu_2,2A1,49,2024-06-06,7.9,124,0.05,0.4,Culture Pond
Farm_Mien_Nam,34.98842621,31.50513649,101.2784424,153.8679504,-23.60749817,17.16500092,Khu_2,2A1,50,2024-06-07,7.8,119,0.09,0.8,Culture Pond
,,,,,,,Khu_2,2A4,52,2024-06-09,7.8,120,0.03,0.6,Culture Pond
Farm_Mien_Nam,40,31.83371735,106.850296,162.2006836,150.6328278,17.25499916,Khu_2,2A5,13,2024-05-01,8.1,122,0.05,0.4,Culture Pond
Farm_Mien_Nam,,32,,,,,Khu_2,2A1,14,2024-05-02,8.2,129,0.04,0.3,Culture Pond
Farm_Mien_Nam,,30.2,,,,,Khu_2,2A5,14,2024-05-02,8.1,126,0.02,0.3,Culture Pond
Farm_Mien_Nam,,32,,,,,Khu_2,2A1,14,2024-05-02,8.2,122,0.07,0.3,Culture Pond
Farm_Mien_Nam,,33.8,,,,,Khu_2,2A3,17,2024-05-05,8.3,117,,0.3,Culture Pond
,,,,,,,Khu_2,2A3,18,2024-05-06,8.1,109,,0.2,Culture Pond
,,,,,,,Khu_2,2A1,19,2024-05-07,8.3,123,0.04,0.4,Culture Pond
,,,,,,,Khu_2,2A1,19,2024-05-07,8.3,125,0.03,0.4,Culture Pond
,,,,,,,Khu_2,2A5,19,2024-05-07,8.1,118,,0.3,Culture Pond
Farm_Mien_Nam,,31.4,,,,,Khu_2,2A3,24,2024-05-12,8,117,,0.2,Culture Pond
Farm_Mien_Nam,,,,,,,Khu_2,2A3,24,2024-05-12,8,117,,0.2,Culture Pond
,,,,,,,Khu_2,2A1,25,2024-05-13,8,125,0.04,0.3,Culture Pond
,,,,,,,Khu_2,2A3,26,2024-05-14,8.1,112,,0.2,Culture Pond
,,,,,,,Khu_2,2A1,28,2024-05-16,8.2,137,0.01,0.2,Culture Pond
Farm_Mien_Nam,37.91008759,30.87273216,92.58191681,140.893219,-25.0952301,17.16500092,Khu_2,2B8,32,2024-05-20,7.9,120,,0.4,Culture Pond
Farm_Mien_Nam,34.77039719,33.10964584,97.14937592,146.92659,-22.9137001,17.20999908,Khu_2,2B8,36,2024-05-24,7.9,108,,0.4,Culture Pond
,,,,,,,Khu_2,2A3,36,2024-05-24,8.2,108,0.04,0.3,Culture Pond
,,,,,,,Khu_2,2A4,36,2024-05-24,8,104,,0.2,Culture Pond
Farm_Mien_Nam,35.35155487,33.04423904,96.95530701,146.6613007,-18.74614334,17.12000084,Khu_2,2A2,37,2024-05-25,8,123,0.07,0.4,Culture Pond
Farm_Mien_Nam,34.5159874,32.90407181,107.4861984,162.6577759,-16.20936966,17.12000084,Khu_2,2A3,38,2024-05-26,7.7,98,,0.3,Culture Pond
Farm_Mien_Nam,34.84648132,33.00603104,105.3429031,159.3668213,,,Khu_2,2B7,38,2024-05-26,7.9,101,,0.3,Culture Pond
,,,,,,,Khu_2,2B8,52,2024-06-09,7.8,98,0.03,0.7,Culture Pond
,,,,,,,Khu_2,2A2,52,2024-06-09,7.9,107,,0.3,Culture Pond
,,,,,,,Khu_2,2B8,52,2024-06-09,7.8,112,,0.5,Culture Pond
,,,,,,,Khu_2,2A2,54,2024-06-11,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.22405624,31.34368324,95.93618011,145.8152313,-31.77810287,17.15600014,Khu_2,2A4,55,2024-06-12,7.7,116,0.02,0.7,Culture Pond
Farm_Mien_Nam,35.43529129,31.14294243,98.12151337,149.2168884,-14.507061,17.17399979,Khu_2,2B7,55,2024-06-12,7.7,107,,0.4,Culture Pond
,,,,,,,Khu_2,2A4,57,2024-06-14,7.8,125,,,Culture Pond
,,,,,,,Khu_2,2B8,57,2024-06-14,7.7,120,,,Culture Pond
,,,,,,,Khu_2,2B8,57,2024-06-14,7.6,119,,0.6,Culture Pond
,,,,,,,Khu_2,2B7,58,2024-06-15,7.6,105,,0.4,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.6,114,,0.4,Culture Pond
,,,,,,,Khu_2,2B7,58,2024-06-15,7.6,114,,0.4,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.6,114,,0.4,Culture Pond
,,,,,,,Khu_2,2B7,58,2024-06-15,7.7,105,,0.4,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.7,114,,0.4,Culture Pond
,,,,,,,Khu_2,2B7,58,2024-06-15,7.7,114,,0.4,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.7,114,,0.4,Culture Pond
,,,,,,,Khu_2,2B7,58,2024-06-15,7.9,113,,0.5,Culture Pond
Farm_Mien_Nam,35.26760101,31.83923149,87.13134766,132.2539368,-22.28427505,17.13800049,Khu_2,2A3,60,2024-06-17,7.7,113,0.03,1.6,Culture Pond
Farm_Mien_Nam,35.19784546,30.15331841,84.19403076,128.3659821,-12.49957657,17.20100021,Khu_2,2A2,61,2024-06-18,7.7,100,,0.8,Culture Pond
Farm_Mien_Nam,35.48654938,30.43781281,84.91877747,129.3772125,-33.75697708,17.10199928,Khu_2,2A2,61,2024-06-18,7.7,100,,0.8,Culture Pond
Farm_Mien_Nam,35.99114227,30.82064438,81.51329041,124.0656586,-32.57680511,17.09300041,Khu_2,2A3,62,2024-06-19,7.6,113,,2.3,Culture Pond
Farm_Mien_Nam,35.67755127,29.46540833,91.0832901,139.1070099,-41.56280136,17.12000084,Khu_2,2B8,65,2024-06-22,7.9,111,,1.1,Culture Pond
Farm_Mien_Nam,35.18128586,29.20003319,94.90428925,145.0357819,-25.11668777,17.20999908,Khu_2,2B7,66,2024-06-23,7.8,105,,1,Culture Pond
Farm_Mien_Nam,34.61088181,28.59114647,96.92051697,148.3305969,-32.32169724,17.10199928,Khu_2,2B7,67,2024-06-24,7.9,106,,1.1,Culture Pond
Farm_Mien_Nam,34.85353851,28.49733734,90.16851807,138.0271454,-43.81824112,17.10199928,Khu_2,2A3,67,2024-06-24,7.8,106,,1.1,Culture Pond
Farm_Mien_Nam,35.06368637,31.13000298,95.81917572,145.7206726,-28.23997116,17.20100021,Khu_2,2A2,71,2024-06-28,7.9,109,,1.2,Culture Pond
Farm_Mien_Nam,35.60512924,31.64167595,96.35823822,146.3385162,-25.78187561,17.22800064,Khu_2,2B7,74,2024-07-01,7.8,125,,2,Culture Pond
Farm_Mien_Nam,34.43418884,32.11371613,84.55356598,128.2433319,-34.90377045,17.20999908,Khu_2,2A3,75,2024-07-02,7.7,121,0.01,3.2,Culture Pond
Farm_Mien_Nam,31.44986916,30.77733803,90.27342987,137.4143982,-20.33877945,17.18300056,Khu_2,2B7,77,2024-07-04,7.8,118,,2.4,Culture Pond
Farm_Mien_Nam,31.43749809,29.46482658,82.70720673,126.3148041,-38.95927048,17.17399979,Khu_2,2B7,77,2024-07-04,7.8,118,,2.4,Culture Pond
Farm_Mien_Nam,31.34671783,31.19338989,78.24701691,118.9770432,-4.90832901,17.16500092,Khu_2,2B7,81,2024-07-08,7.8,158,0.65,6.4,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,180,0.57,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,180,0.55,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,180,0.57,8,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,180,0.55,8,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,159,0.57,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,159,0.55,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,159,0.57,8,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,7.9,159,0.55,8,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,180,0.57,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,180,0.55,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,180,0.57,8,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,180,0.55,8,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,159,0.57,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,159,0.55,8.9,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,159,0.57,8,Culture Pond
,,,,,,,Khu_2,2B7,82,2024-07-09,8,159,0.55,8,Culture Pond
,,,,,,,Khu_2,2B8,83,2024-07-10,8,151,1.16,6.5,Culture Pond
,,,,,,,Khu_2,2A3,84,2024-07-11,7.7,125,1.77,6.8,Culture Pond
,,,,,,,Khu_2,2A3,84,2024-07-11,7.8,137,0.49,5,Culture Pond
,,,,,,,Khu_2,2A4,84,2024-07-11,7.8,143,1.82,8.1,Culture Pond
,,,,,,,Khu_2,2B7,84,2024-07-11,7.7,134,0.46,6.6,Culture Pond
,,,,,,,Khu_2,2A3,85,2024-07-12,7.9,127,0.42,4.8,Culture Pond
Farm_Mien_Nam,35.51095581,33.07051468,102.3829956,154.8596191,-19.58537674,17.17399979,Khu_2,2B7,35,2024-05-23,8.1,112,0.09,0.4,Culture Pond
Farm_Mien_Nam,39.50699997,29.78750038,96.25287628,146.9372101,-14.91714096,17.18300056,Khu_2,2A4,28,2024-05-16,8.1,124,,0.2,Culture Pond
,,,,,,,Khu_2,2A4,29,2024-05-17,8.1,129,0.06,0.3,Culture Pond
,,,,,,,Khu_2,2SS1,,2024-04-18,8.2,114,,0.2,Function Pond
,,,,,,,Khu_2,2SS1,,2024-05-31,8.2,65,,4.4,Function Pond
,,,,,,,Khu_2,2A4,49,2024-06-06,8,119,0.05,0.3,Culture Pond
,,,,,,,Khu_2,2A1,49,2024-06-06,8,121,0.02,0.2,Culture Pond
,,,,,,,Khu_2,2B8,51,2024-06-08,7.7,110,,0.6,Culture Pond
,,,,,,,Khu_2,2B7,52,2024-06-09,7.8,102,,0.6,Culture Pond
,,,,,,,Khu_2,2A1,52,2024-06-09,7.6,116,0.05,0.6,Culture Pond
,,,,,,,Khu_2,2A1,52,2024-06-09,7.7,101,0.04,0.7,Culture Pond
,,,,,,,Khu_2,2A4,52,2024-06-09,7.9,116,0.04,0.5,Culture Pond
,,,,,,,Khu_2,2A3,54,2024-06-11,7.6,102,0.05,0.5,Culture Pond
,,,,,,,Khu_2,2B7,54,2024-06-11,7.7,96,0.01,0.5,Culture Pond
,,,,,,,Khu_2,2A3,54,2024-06-11,7.6,113,0.05,0.5,Culture Pond
,,,,,,,Khu_2,2B7,54,2024-06-11,7.7,105,0.01,0.5,Culture Pond
,,,,,,,Khu_2,2A3,54,2024-06-11,7.7,102,0.05,0.5,Culture Pond
,,,,,,,Khu_2,2B7,54,2024-06-11,7.8,96,0.01,0.5,Culture Pond
,,,,,,,Khu_2,2A3,54,2024-06-11,7.7,113,0.05,0.5,Culture Pond
,,,,,,,Khu_2,2B7,54,2024-06-11,7.8,105,0.01,0.5,Culture Pond
,,,,,,,Khu_2,2B7,54,2024-06-11,7.9,108,,0.4,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,119,0.03,0.7,Culture Pond
Farm_Mien_Nam,35.81005478,31.4011116,90.31690216,137.2531586,-33.7879715,17.20100021,Khu_2,2A1,56,2024-06-13,7.8,116,0.01,0.7,Culture Pond
,,,,,,,Khu_2,2A2,57,2024-06-14,7.8,111,,0.4,Culture Pond
,,,,,,,Khu_2,2B7,57,2024-06-14,7.8,111,,0.5,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,125,0.06,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,125,0.03,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,125,0.06,0.6,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,125,0.03,0.6,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.7,123,0.02,2.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.7,123,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,121,0.06,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,121,0.03,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,121,0.06,0.6,Culture Pond
